"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.147514542E0,8.887169037E0,-1.019978943E0,-2.478096771E0
8.167623542E0,9.375303955E0,-2.183958435E-1,-3.031346283E0
8.187732542E0,9.680070190E0,3.366499329E-1,-3.341052246E0
8.207841542E0,9.940229187E0,6.744973755E-1,-3.305875397E0
8.227950542E0,1.026580215E1,8.334667969E-1,-3.186723175E0
8.248059542E0,1.069136719E1,7.168592834E-1,-3.202889557E0
8.268169542E0,1.092563004E1,-2.535726929E-1,-2.401306458E0
8.288278542E0,1.109358078E1,-1.384770355E0,-1.134939880E0
8.308387542E0,1.138637192E1,-1.464554443E0,-5.629792786E-1
8.328496542E0,1.099074463E1,-1.309476929E0,-1.907483368E0
8.348605542E0,1.169772446E1,-1.404978333E0,-4.305197296E0
8.368714542E0,1.284643570E1,-1.569935303E0,-5.446124725E0
8.388824542E0,1.005668701E1,-2.497556305E0,-5.905519409E0
8.408933542E0,7.990683289E0,-2.572101288E0,-5.506149902E0
8.429042542E0,6.606511688E0,-9.310638428E-1,-5.581892395E0
8.449151542E0,5.359604645E0,7.752378845E-1,-5.921536102E0
8.469260542E0,5.110073547E0,2.098486176E0,-6.050118713E0
8.489369542E0,6.804549866E0,1.770368500E0,-6.215824127E0
8.509479542E0,9.083860016E0,-2.125579834E-2,-5.920637970E0
8.529588542E0,9.891580353E0,-1.424737244E0,-4.750221863E0
8.549697542E0,9.999954987E0,-2.144290924E0,-3.519481201E0
8.569806542E0,9.465117188E0,-1.876048737E0,-2.904260559E0
8.589915542E0,8.517587585E0,-8.702902222E-1,-2.587519226E0
8.610021083E0,7.588918762E0,2.472857666E-1,-2.730621643E0
8.630131083E0,6.972949677E0,9.830058289E-1,-3.535797272E0
8.650240083E0,6.796616364E0,1.273401947E0,-4.123475189E0
8.670349083E0,6.970704346E0,1.690734100E0,-4.030967560E0
8.690458083E0,7.422165527E0,1.374591522E0,-3.911066895E0
8.710567083E0,8.066575470E0,7.146139526E-1,-3.956721954E0
8.730677083E0,8.693920898E0,3.814068604E-1,-4.006867676E0
8.750786083E0,9.015302582E0,3.758683777E-1,-4.014950867E0
8.770895083E0,9.323811035E0,5.122348022E-1,-3.985462189E0
8.791004083E0,9.616153107E0,6.941065979E-1,-4.038302307E0
8.811113083E0,9.959389343E0,8.264314270E-1,-4.151466980E0
8.831222083E0,1.038480469E1,8.193960571E-1,-4.160747681E0
8.851332083E0,1.071187454E1,1.043779449E0,-3.789669342E0
8.871441083E0,1.087353836E1,1.396745453E0,-3.292253723E0
8.891550083E0,1.083027832E1,1.478475494E0,-2.889141998E0
8.911659083E0,1.039588165E1,1.359173584E0,-3.191812592E0
8.931768083E0,1.010219238E1,1.020577698E0,-5.433999939E0
8.951877083E0,1.109328140E1,8.812174988E-1,-6.975644073E0
8.971987083E0,1.051248917E1,1.412013702E0,-7.551646271E0
8.992096083E0,7.731871490E0,-4.076023865E-1,-6.895710297E0
9.012205083E0,6.085744629E0,-2.921624451E0,-5.481002197E0
9.032314083E0,6.071524200E0,-4.751718750E0,-3.291355591E0
9.052423083E0,7.184759216E0,-4.707710266E0,-1.806443481E0
9.072533083E0,8.700656891E0,-2.246079254E0,-1.948947144E0
9.092642083E0,1.070439011E1,-2.326162720E-1,-3.132535858E0
9.112751083E0,1.151974457E1,1.405876465E0,-4.839286652E0
9.132860083E0,1.045680496E1,2.581381989E0,-5.846542053E0
9.152969083E0,9.109456787E0,2.186054077E0,-5.805677032E0
9.173079083E0,7.842192078E0,7.399113464E-1,-4.845423889E0
9.193188083E0,7.017706604E0,-4.001179504E-1,-3.608995056E0
9.213297083E0,6.336024170E0,-1.325493622E0,-2.490071869E0
9.233406083E0,6.372099152E0,-1.902693329E0,-1.756896515E0
9.253515083E0,7.309898987E0,-1.946103058E0,-1.979184265E0
9.273624083E0,8.258476410E0,-1.704206085E0,-2.469265137E0
9.293734083E0,8.530161438E0,-1.663341064E0,-2.760110321E0
9.313843083E0,8.869655457E0,-1.172511749E0,-3.220552826E0
9.333952083E0,9.382638702E0,-2.318678284E-1,-3.637884979E0
9.354061083E0,9.784702606E0,6.691085815E-1,-3.720662842E0
9.374170083E0,1.029050079E1,1.107397156E0,-3.770509186E0
9.394280083E0,1.062460602E1,9.665400696E-1,-3.929179230E0
9.414389083E0,1.114133148E1,7.229965210E-2,-3.541784821E0
9.434498083E0,1.104029160E1,-1.025667114E0,-2.482437744E0
9.454607083E0,1.075498489E1,-1.288370819E0,-1.428180084E0
9.474716083E0,1.058194473E1,-7.631130981E-1,-7.146139526E-1
9.494825083E0,1.048958679E1,-3.444337463E-1,-1.663341064E0
9.514935083E0,1.031983978E1,-4.215234375E-1,-4.284390564E0
9.535044083E0,1.149998566E1,-7.291337585E-1,-6.564748535E0
9.555153083E0,9.465416565E0,-2.167941742E0,-7.169041901E0
9.575262083E0,7.191046143E0,-2.029180298E0,-6.506819000E0
9.595371083E0,5.526657257E0,-4.569996643E-1,-6.151308289E0
9.615480958E0,4.733007660E0,1.074166260E0,-5.711822205E0
9.635589958E0,5.980513458E0,1.412163391E0,-5.065615997E0
9.655698958E0,8.637039185E0,5.551954651E-1,-5.331912231E0
9.675807958E0,1.040171951E1,-6.325845337E-1,-5.122348022E0
9.695916958E0,1.128802643E1,-1.910177765E0,-4.312082977E0
9.716026958E0,1.050530411E1,-2.026934967E0,-3.651955719E0
9.736135958E0,9.049431610E0,-1.409618683E0,-2.990331573E0
9.756244958E0,7.579039307E0,-4.227209473E-1,-2.655627594E0
9.776353958E0,6.636150055E0,4.797523499E-1,-2.926414490E0
9.796462958E0,6.253096619E0,1.141975250E0,-3.297492828E0
9.816571958E0,6.536157990E0,1.265318756E0,-3.579207001E0
9.836681958E0,7.202422485E0,6.607260132E-1,-3.819756775E0
9.856790958E0,8.098908234E0,-2.844085693E-1,-4.159400482E0
9.876899958E0,8.696465607E0,-1.030307465E0,-4.144431610E0
9.897008958E0,8.994346161E0,-1.380878448E0,-3.735781403E0
9.917117958E0,9.320667572E0,-1.049018555E0,-3.541186066E0
9.937227958E0,9.769284668E0,-4.104464722E-1,-3.495231628E0
9.957336958E0,1.044902115E1,3.673361206E-1,-3.397335205E0
9.977445958E0,1.091380463E1,1.361418915E0,-3.461851044E0
9.997554958E0,1.094269455E1,2.213896179E0,-3.777245178E0
1.001766396E1,1.098565521E1,2.918181610E0,-3.977378998E0
1.003777396E1,1.085422852E1,3.274141388E0,-3.824097748E0
1.005788296E1,9.982441406E0,2.821632385E0,-4.421505432E0
1.007799196E1,1.074166260E1,1.967807922E0,-5.703739014E0
1.009810096E1,1.160910873E1,1.394949188E0,-6.201454010E0
1.011820996E1,1.030666718E1,8.812174988E-1,-5.961802368E0
1.013831896E1,8.423583069E0,-1.039588165E0,-5.881569214E0
1.015842896E1,7.176526337E0,-3.205284576E0,-5.567222900E0
1.017853796E1,6.948400726E0,-4.749473419E0,-3.224295044E0
1.019864696E1,7.568860474E0,-4.470902710E0,-1.442400513E0
1.021875596E1,8.305328979E0,-1.972597961E0,-1.245260468E0
1.023886496E1,9.727671204E0,-3.861968994E-1,-2.280357971E0
1.025897496E1,1.071217392E1,5.602848816E-1,-4.036056976E0
1.027908396E1,9.850116577E0,1.127305756E0,-5.039869537E0
1.029919296E1,8.865613861E0,1.186133423E0,-5.297334137E0
1.031930196E1,7.978109436E0,1.811233521E-2,-4.541705475E0
1.033941096E1,7.286397858E0,-1.142574005E0,-3.372636566E0
1.035951996E1,7.032825165E0,-1.961670685E0,-2.501747589E0
1.037962996E1,7.471862183E0,-2.489922180E0,-1.748064880E0
1.039973896E1,8.494086456E0,-2.369722137E0,-1.690734100E0
1.041984796E1,9.066945190E0,-1.652264099E0,-1.964664459E0
1.043995696E1,9.479936371E0,-6.617738342E-1,-2.515668640E0
1.046006596E1,9.484277344E0,3.049159241E-1,-3.258424072E0
1.048017596E1,9.152716827E0,8.128097534E-1,-3.094814301E0
1.050028496E1,9.134305115E0,6.761439514E-1,-2.369722137E0
1.052039396E1,9.300908661E0,2.767744446E-1,-1.751956787E0
1.054050296E1,9.522747345E0,-2.492317200E-1,-1.881437531E0
1.056061196E1,1.013766861E1,-1.035995636E0,-2.157313843E0
1.058072196E1,1.070049820E1,-1.873354340E0,-1.766027527E0
1.060083096E1,1.060065582E1,-2.370171204E0,-1.314865723E0
1.062093996E1,1.048674271E1,-2.283800812E0,-9.945318604E-1
1.064104896E1,1.060799057E1,-1.763931885E0,-6.792874146E-1
1.066115796E1,1.031145721E1,-1.765428772E0,-2.514620819E0
1.068126796E1,1.094449081E1,-1.985920258E0,-3.393293610E0
1.070137696E1,1.342797638E1,-2.508932648E0,-5.064867554E0
1.072148596E1,1.123728195E1,-2.166594543E0,-5.715115356E0
1.074159496E1,8.096363525E0,-1.787732391E0,-5.440436554E0
1.076170396E1,6.245312805E0,-4.998106384E-1,-5.514682159E0
1.078181396E1,5.118306427E0,1.094523926E0,-5.347180481E0
1.080192296E1,5.188360748E0,1.794019318E0,-4.800068207E0
1.082203196E1,7.243736572E0,2.721340942E-1,-4.976850586E0
1.084214096E1,9.199270020E0,-1.882036285E0,-4.568499756E0
1.086224996E1,1.006851242E1,-3.115022278E0,-3.559897156E0
1.088235996E1,9.639354858E0,-2.751578064E0,-3.135978699E0
1.090246896E1,8.929231567E0,-1.286873932E0,-3.539539490E0
1.092257796E1,8.241711273E0,-9.699829102E-2,-3.888912964E0
1.094268696E1,7.446265411E0,3.827540588E-1,-4.081712036E0
1.096279596E1,7.351811829E0,4.960684204E-1,-4.029919739E0
1.098290596E1,7.890391846E0,4.879852295E-1,-4.003873901E0
1.100301496E1,8.709189148E0,3.653901672E-1,-4.083208923E0
1.102312396E1,9.422306213E0,9.325607300E-2,-4.216581573E0
1.104323296E1,9.618847504E0,-1.281335449E-1,-4.143982544E0
1.106334296E1,9.336085510E0,-1.080752563E-1,-3.589535522E0
1.108345196E1,8.829089813E0,3.249742126E-1,-2.980901184E0
1.110356096E1,8.836125183E0,9.870474243E-1,-3.069217529E0
1.112366996E1,9.052275696E0,1.813478851E0,-3.692671051E0
1.114377896E1,9.081165619E0,2.641407166E0,-4.331841888E0
1.116388896E1,9.412127380E0,3.122207336E0,-4.545148315E0
1.118399796E1,9.950258331E0,3.222199402E0,-4.648882599E0
1.120410696E1,1.010054581E1,2.736459503E0,-4.483476562E0
1.122421596E1,9.932145996E0,1.832639008E0,-3.839815063E0
1.124432596E1,9.780661011E0,9.689350891E-1,-3.180885315E0
1.126443496E1,9.591155090E0,1.434017944E-1,-2.739153900E0
1.128454396E1,8.846004639E0,-4.568499756E-1,-3.630250854E0
1.130465296E1,8.943751373E0,-1.276246033E0,-5.848488007E0
1.132476196E1,1.127455444E1,-8.876541138E-1,-7.085515594E0
1.134487196E1,1.020188507E1,-6.252497864E-1,-7.120692444E0
1.136498096E1,7.294780426E0,-2.229763184E0,-6.029761047E0
1.138508996E1,5.951324158E0,-4.143533478E0,-4.180506592E0
1.140519896E1,6.025120697E0,-5.368585968E0,-2.395618286E0
1.142530896E1,6.977140961E0,-3.956272888E0,-1.595681763E0
1.144541796E1,8.946445770E0,-8.958869934E-1,-2.299817505E0
1.146552696E1,1.102756805E1,1.011296997E0,-4.140240326E0
1.148563596E1,1.181508041E1,2.643502808E0,-5.933960266E0
1.150574596E1,1.164174088E1,2.927462311E0,-6.888525238E0
1.152585496E1,1.048749115E1,1.416803741E0,-6.318809967E0
1.154596396E1,8.460107117E0,-2.477348328E-1,-4.428241425E0
1.156607296E1,6.888525238E0,-1.516197052E0,-2.689756622E0
1.158618296E1,6.058650970E0,-2.084415436E0,-1.431922302E0
1.160629554E1,6.082601166E0,-2.150727539E0,-8.684939575E-1
1.162640454E1,6.989116058E0,-1.937720490E0,-9.806108093E-1
1.164651354E1,8.187523956E0,-1.594484253E0,-1.682950287E0
1.166662254E1,9.066945190E0,-1.436113586E0,-2.590812378E0
1.168673254E1,9.866732025E0,-1.339714050E0,-3.305276642E0
1.170684154E1,1.026939468E1,-1.094823303E0,-3.477268982E0
1.172695054E1,1.052251831E1,-6.842271423E-1,-3.272943878E0
1.174705954E1,1.054407349E1,-4.782554626E-1,-3.073708191E0
1.176716954E1,1.030576904E1,-5.834866333E-1,-3.119962006E0
1.178727854E1,1.031235535E1,-7.238946533E-1,-3.098257141E0
1.180738754E1,1.042102936E1,-4.631369019E-1,-1.906884613E0
1.182749654E1,1.068148773E1,9.699829102E-2,-1.045126648E0
1.184760654E1,1.097397949E1,4.396357727E-1,-7.749385071E-1
1.186771554E1,1.087728058E1,-3.532653809E-2,-2.140848083E0
1.188782454E1,1.027164001E1,-1.126707001E0,-4.750970306E0
1.190793354E1,1.226309875E1,-2.910996552E0,-5.307213593E0
1.192804354E1,1.056128769E1,-4.014801178E0,-6.064488831E0
1.194815254E1,8.250991974E0,-3.448379059E0,-6.126609650E0
1.196826154E1,5.985153809E0,-1.165925446E0,-6.541995850E0
1.198837054E1,5.151387634E0,9.151968384E-1,-6.267317047E0
1.200848054E1,6.017935638E0,1.092577972E0,-5.267396393E0
1.202858954E1,8.114026794E0,-1.514849854E-1,-4.809348907E0
1.204869854E1,9.303004303E0,-1.594933319E0,-3.584595795E0
1.206880754E1,9.933343506E0,-3.264710999E0,-2.635868683E0
1.208891754E1,9.792636108E0,-3.516487427E0,-2.261796570E0
1.210902654E1,8.501870270E0,-2.195484467E0,-2.398911438E0
1.212913554E1,7.084318085E0,-4.990621948E-1,-2.592908020E0
1.214924454E1,6.375991058E0,9.229806519E-1,-3.134781189E0
1.216935454E1,6.401138763E0,1.903441772E0,-4.046235809E0
1.218946354E1,7.099736023E0,2.449057159E0,-4.587061157E0
1.220957254E1,8.024662628E0,2.200424194E0,-4.565505981E0
1.222968154E1,8.800798645E0,1.472787323E0,-4.425696716E0
1.224979154E1,9.375902710E0,7.494914246E-1,-3.901187439E0
1.226990054E1,9.573940887E0,3.532653809E-1,-3.482358398E0
1.229000954E1,9.506730652E0,4.177812195E-1,-3.226091309E0
1.231011854E1,9.305998077E0,7.508386230E-1,-3.381917267E0
1.233022854E1,9.087751923E0,8.961863708E-1,-3.877985687E0
1.235033754E1,9.094787292E0,9.190887451E-1,-4.260739746E0
1.237044654E1,9.666747894E0,1.164578247E0,-4.236639862E0
1.239055554E1,1.046773224E1,1.289867706E0,-3.831432495E0
1.241066554E1,1.122815094E1,1.183738403E0,-3.400628357E0
1.243077454E1,1.090437424E1,1.168769531E0,-3.215313721E0
1.245088354E1,9.827812958E0,1.087189178E0,-5.090913391E0
1.247099254E1,1.141571091E1,1.054107971E0,-5.994434509E0
1.249110254E1,1.113190109E1,1.804198151E0,-6.454427948E0
1.251121154E1,9.289232941E0,2.411485291E-1,-6.069578247E0
1.253132054E1,7.605833588E0,-2.452500000E0,-6.106701050E0
1.255142954E1,7.211104431E0,-5.079986115E0,-3.894900513E0
1.257153954E1,7.661517792E0,-6.428681488E0,-1.739532623E0
1.259164854E1,8.605604553E0,-5.390889587E0,-1.437161407E0
1.261175392E1,9.972112885E0,-2.740650787E0,-2.338736572E0
1.263186292E1,1.127934448E1,-6.069877625E-1,-3.641028442E0
1.265197292E1,1.054736664E1,1.325643311E0,-4.739444275E0
1.267208192E1,9.509574738E0,2.217339020E0,-5.577551422E0
1.269219092E1,8.521030426E0,1.401086426E0,-5.293891296E0
1.271229992E1,7.441625061E0,-2.847079468E-1,-4.114044800E0
1.273240992E1,6.746470642E0,-1.699715424E0,-2.814147949E0
1.275251892E1,6.810836792E0,-2.460283813E0,-1.758393402E0
1.277262792E1,7.502548370E0,-2.717748413E0,-1.304537201E0
1.279273792E1,8.003706207E0,-2.466870117E0,-1.489702148E0
1.281284692E1,8.321046295E0,-1.713935852E0,-2.007924500E0
1.283295592E1,8.805139618E0,-9.648934937E-1,-2.685715027E0
1.285306492E1,9.480086060E0,-4.327500916E-1,-3.302133179E0
1.287317492E1,1.008318192E1,-6.256988525E-2,-3.587140503E0
1.289328392E1,1.043764481E1,5.403762817E-2,-3.414250031E0
1.291339292E1,1.041204803E1,1.059796143E-1,-2.780467987E0
1.293350192E1,9.983638916E0,-3.872447205E-1,-2.651436310E0
1.295361192E1,9.755213928E0,-1.227597198E0,-2.241588593E0
1.297372092E1,1.000938538E1,-1.415157166E0,-1.016386414E0
1.299382992E1,1.038330780E1,-7.744894409E-1,-7.225474548E-1
1.301393992E1,1.096320190E1,-1.929487610E-1,-8.915460205E-1
1.303404892E1,1.137798935E1,4.797523499E-1,-2.187251587E0
1.305415792E1,1.007360184E1,-9.809101868E-1,-4.448299713E0
1.307426692E1,1.240440491E1,-2.894081726E0,-4.748724976E0
1.309437692E1,9.961934052E0,-4.526586914E0,-5.162464600E0
1.311448592E1,7.424560547E0,-3.460952911E0,-4.954247589E0
1.313459492E1,5.632936249E0,-1.723815308E0,-5.315446472E0
1.315470492E1,5.774242401E0,4.550537109E-2,-5.255570984E0
1.317481392E1,6.980284424E0,-1.883084106E-1,-5.089117126E0
1.319492292E1,9.308393097E0,-9.969268799E-1,-5.415737915E0
1.321503192E1,1.062236069E1,-1.848955078E0,-4.612059174E0
1.323514192E1,1.109028763E1,-3.017724609E0,-3.943848724E0
1.325525092E1,1.040755737E1,-3.351081390E0,-3.567082214E0
1.327535992E1,8.840466156E0,-2.268532562E0,-2.985541534E0
1.329546992E1,7.253017273E0,-7.021897888E-1,-2.593656464E0
1.331557892E1,6.496340790E0,5.340893555E-1,-3.076552277E0
1.333568792E1,6.599326630E0,1.319655762E0,-3.776347046E0
1.335579692E1,7.389084320E0,1.713935852E0,-4.088597717E0
1.337590692E1,8.145611115E0,1.916165314E0,-3.914809113E0
1.339601592E1,8.624914398E0,1.609752502E0,-3.714974670E0
1.341612492E1,8.942853241E0,1.031055908E0,-3.535797272E0
1.343623492E1,8.959169312E0,5.536985779E-1,-3.522474976E0
1.345634392E1,8.847501526E0,7.334747314E-3,-3.072959747E0
1.347645292E1,8.688083038E0,-1.246907043E-1,-2.713856506E0
1.349656292E1,8.646170197E0,3.689826965E-1,-3.117117920E0
1.351667192E1,9.239985352E0,8.532257080E-1,-3.915856934E0
1.353678092E1,9.987081757E0,1.185534668E0,-4.217180328E0
1.355688992E1,1.062819855E1,1.059945831E0,-3.855682068E0
1.357699992E1,1.131856293E1,5.104385376E-1,-2.863395538E0
1.359710892E1,1.159683426E1,-1.923500061E-1,-2.036365356E0
1.361721804E1,1.070843170E1,-4.701722717E-1,-2.126927032E0
1.363732804E1,9.303153992E0,-7.283853149E-1,-3.780987396E0
1.365743704E1,1.076725937E1,-1.649270325E0,-4.853207703E0
1.367754604E1,1.151046387E1,-5.388793945E-3,-6.163133698E0
1.369765604E1,9.898765411E0,-6.587800598E-1,-5.682333527E0
1.371776504E1,7.791896667E0,-2.636168060E0,-5.256768494E0
1.373787404E1,7.247628479E0,-4.287833405E0,-4.052073669E0
1.375798304E1,7.324418793E0,-5.131778412E0,-2.567011871E0
1.377809304E1,7.777526550E0,-3.977678375E0,-1.978884888E0
1.379820204E1,9.329499207E0,-2.401755524E0,-2.769989777E0
1.381831104E1,1.055245605E1,-1.489552460E0,-3.664529572E0
1.383842104E1,1.044572800E1,-8.792715454E-1,-4.494553528E0
1.385853004E1,9.396709442E0,-3.854484558E-1,-4.564009094E0
1.387863904E1,8.281229095E0,-2.511776733E-1,-3.755690002E0
1.389874904E1,7.666008453E0,-4.755610657E-1,-2.785407715E0
1.391885804E1,7.620952148E0,-8.759783936E-1,-2.241139526E0
1.393896704E1,7.982600098E0,-8.970845032E-1,-1.874851227E0
1.395907604E1,8.634793854E0,-7.668553162E-1,-1.836680603E0
1.397918604E1,8.950038300E0,-8.987310791E-1,-1.843865662E0
1.399929504E1,8.921148376E0,-1.089883575E0,-1.889071655E0
1.401940404E1,9.004674683E0,-1.404678955E0,-1.747915192E0
1.403951404E1,9.574988708E0,-1.535656586E0,-1.716779938E0
1.405962304E1,1.053898407E1,-1.416055298E0,-2.065854034E0
1.407973204E1,1.083836151E1,-1.259929962E0,-1.870061188E0
1.409984204E1,1.049991531E1,-1.070274353E0,-1.625918884E0
1.411995104E1,1.061966629E1,-7.116201782E-1,-1.588796082E0
1.414006004E1,1.081590820E1,-5.013075256E-1,-1.256786499E0
1.416016904E1,1.081501007E1,-2.118095398E-1,-1.108594666E0
1.418027904E1,1.050919601E1,-7.625143433E-1,-2.725083160E0
1.420038804E1,1.134640503E1,-1.847308502E0,-3.129392395E0
1.422049704E1,1.261486725E1,-3.716920624E0,-4.431684265E0
1.424060704E1,9.852661285E0,-4.051325226E0,-5.555996246E0
1.426071604E1,6.913822632E0,-3.787424011E0,-5.530100098E0
1.428082504E1,5.803132324E0,-2.417921906E0,-5.554050293E0
1.430093504E1,5.537883911E0,-1.125509491E0,-5.407804413E0
1.432104404E1,6.294859772E0,-4.884342957E-1,-5.401966553E0
1.434115304E1,8.141868896E0,-9.312135315E-1,-5.350623322E0
1.436126204E1,9.423204346E0,-1.927391968E0,-4.791535950E0
1.438137204E1,1.007764343E1,-2.515818329E0,-3.674708405E0
1.440148104E1,9.877060547E0,-2.042951660E0,-2.938838654E0
1.442159004E1,9.322463837E0,-9.683363342E-1,-2.815944214E0
1.444170004E1,8.368048553E0,2.059716797E-1,-3.098107452E0
1.446180904E1,7.669750671E0,7.047344971E-1,-3.671115875E0
1.448191804E1,7.250023499E0,1.129401398E0,-4.037703552E0
1.450202804E1,7.316784668E0,1.245559845E0,-3.881578217E0
1.452213704E1,7.683971100E0,1.129700775E0,-3.513793030E0
1.454224604E1,8.252189484E0,9.967771912E-1,-3.287463684E0
1.456235604E1,8.724008331E0,9.060658264E-1,-3.448977814E0
1.458246504E1,8.886121216E0,8.535250854E-1,-3.667223969E0
1.460257429E1,8.716673584E0,7.231462097E-1,-3.775299225E0
1.462268329E1,8.713380432E0,5.179229736E-1,-3.680845642E0
1.464279329E1,8.886121216E0,6.420149231E-1,-3.470832367E0
1.466290229E1,9.136999512E0,9.984237671E-1,-3.532055054E0
1.468301129E1,9.730066223E0,1.318757629E0,-3.906725922E0
1.470312129E1,1.063688049E1,1.726958771E0,-3.938010864E0
1.472323029E1,1.138637192E1,1.738784180E0,-3.364703064E0
1.474333929E1,1.178589111E1,1.285676422E0,-3.071462860E0
1.476344829E1,1.106409210E1,3.002755737E-1,-4.109853516E0
1.478355829E1,1.202344711E1,-1.210083618E0,-5.172942810E0
1.480366729E1,1.311737228E1,-9.636959839E-1,-5.989644470E0
1.482377629E1,1.144504990E1,2.125579834E-1,-6.315367126E0
1.484388629E1,8.719817047E0,-2.052681427E0,-5.680836639E0
1.486399529E1,6.838828583E0,-3.998784485E0,-5.152136078E0
1.488410429E1,6.004912720E0,-5.073399811E0,-3.027604065E0
1.490421429E1,5.445675659E0,-4.775070190E0,-1.277443542E0
1.492432329E1,5.931415558E0,-2.475851440E0,-1.075214081E0
1.494443229E1,8.307274933E0,-3.921844482E-1,-2.596949615E0
1.496454129E1,1.078671890E1,1.049916687E0,-4.379891968E0
1.498465129E1,1.061742096E1,1.312321014E0,-5.347180481E0
1.500476029E1,9.516310730E0,8.352630615E-1,-5.300477600E0
1.502486929E1,8.391998749E0,-4.456233215E-1,-4.099375305E0
1.504497929E1,7.592361603E0,-1.516646118E0,-2.841091919E0
1.506508829E1,7.261998596E0,-2.127974854E0,-1.907183990E0
1.508519729E1,7.721842346E0,-2.339185638E0,-1.454076233E0
1.510530629E1,8.606951752E0,-2.334395599E0,-1.426383820E0
1.512541629E1,9.099577332E0,-2.025887146E0,-1.704206085E0
1.514552529E1,9.317673798E0,-1.352736969E0,-2.197879486E0
1.516563429E1,9.454788666E0,-7.080276489E-1,-2.648592224E0
1.518574429E1,9.300758972E0,-2.721340942E-1,-2.845432892E0
1.520585329E1,9.219328308E0,-1.462458801E-1,-2.700384521E0
1.522596229E1,9.316027222E0,-6.496490479E-2,-2.388582916E0
1.524607229E1,9.477691040E0,-8.996292114E-2,-2.283052368E0
1.526618129E1,9.889933777E0,-5.933660889E-1,-2.438578949E0
1.528629029E1,1.080602875E1,-1.285676422E0,-1.380130005E0
1.530639929E1,1.139460480E1,-1.337768097E0,-5.956114197E-1
1.532650929E1,1.153950348E1,-1.039438477E0,-9.916877747E-1
1.534661829E1,1.114716934E1,-1.592687988E0,-3.514242096E0
1.536672729E1,1.262759079E1,-2.397115173E0,-4.436773682E0
1.538683729E1,1.276335846E1,-3.381468201E0,-4.687202911E0
1.540694629E1,9.702373810E0,-3.254831543E0,-4.800367584E0
1.542705529E1,7.006030884E0,-2.770289154E0,-4.571942596E0
1.544716429E1,5.531297607E0,-1.047521667E0,-5.058131561E0
1.546727429E1,5.218148804E0,6.372248840E-1,-5.410947876E0
1.548738329E1,5.991889801E0,8.312214661E-1,-5.227878571E0
1.550749229E1,8.509504395E0,-6.108796692E-1,-5.435646515E0
1.552760229E1,1.014200958E1,-2.367626495E0,-4.862039337E0
1.554771129E1,1.091335556E1,-3.731889496E0,-3.606300659E0
