"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.257961546E1,1.164653091E1,6.554869080E-1,-3.923341370E-1
3.259972446E1,1.197794174E1,4.111949158E-1,-3.091371460E0
3.261983446E1,1.194620773E1,-7.155120850E-2,-5.273683319E0
3.263994346E1,1.074450668E1,-9.536668396E-1,-4.521796875E0
3.266005346E1,8.657546539E0,-2.459984436E0,-2.714305573E0
3.268016246E1,7.731572113E0,-3.826792145E0,-1.322050781E0
3.270027146E1,8.759334869E0,-3.712579651E0,-1.142723694E0
3.272038146E1,1.065708847E1,-2.122286682E0,-1.276545410E0
3.274049046E1,1.206940155E1,-6.700067139E-1,-9.364526367E-1
3.276060046E1,1.201072357E1,1.571731567E-1,-1.172511749E0
3.278070946E1,1.110390930E1,7.529342651E-2,-1.518891449E0
3.280081846E1,1.009380981E1,-8.717871094E-1,-1.517544250E0
3.282092846E1,8.867260437E0,-2.304757233E0,-1.188378754E0
3.284103746E1,7.702083435E0,-3.321592712E0,-5.792953491E-1
3.286114746E1,6.940766602E0,-3.601061554E0,4.251159668E-2
3.288125646E1,6.650220795E0,-3.444786530E0,6.563850403E-1
3.290136646E1,5.566624146E0,-3.867208099E0,1.138532410E0
3.292147546E1,7.289691010E0,-2.722987518E0,1.405726776E0
3.294158446E1,8.420738983E0,-2.279908905E0,1.040935364E0
3.296169446E1,8.993298340E0,-2.057172089E0,9.346563721E-1
3.298180346E1,8.887169037E0,-1.831591187E0,9.659413147E-1
3.300191346E1,9.144933014E0,-1.707050171E0,1.168619843E0
3.302202246E1,9.623487854E0,-1.465452576E0,1.600920868E0
3.304213146E1,9.959988098E0,-1.220711517E0,1.813628540E0
3.306224146E1,9.973310394E0,-9.532177734E-1,1.593586121E0
3.308235046E1,1.010473709E1,-1.368154907E0,9.680369568E-1
3.310246046E1,1.034259247E1,-1.541943512E0,1.757944336E0
3.312256946E1,1.042058029E1,-1.238823853E0,2.819686432E0
3.314267946E1,1.045261368E1,-6.643185425E-1,3.067870331E0
3.316278846E1,1.048000671E1,-6.015989685E-1,2.639012146E0
3.318289746E1,1.073986633E1,-4.049079895E-1,2.405048676E0
3.320300746E1,1.027807663E1,-2.173480225E-1,7.195536804E-1
3.322311646E1,1.102187988E1,-8.735833740E-1,-3.502716064E-2
3.324322646E1,1.194785431E1,-3.158731384E0,-1.660496979E0
3.326333546E1,1.279898438E1,-5.372328186E0,-2.066153412E0
3.328344546E1,1.040456360E1,-3.987707520E0,-2.253863068E0
3.330355446E1,8.209228821E0,-1.624721375E0,-2.019300842E0
3.332366346E1,6.717131653E0,1.704954529E-1,-1.683698730E0
3.334377346E1,7.390431519E0,7.556286621E-1,-6.128256226E-1
3.336388246E1,9.966724091E0,2.360591125E-1,2.941383362E-1
3.338399246E1,1.167497177E1,-6.716532898E-1,7.433541870E-1
3.340410146E1,1.192570038E1,-1.735640717E0,1.850152588E-1
3.342421146E1,1.051623138E1,-1.623074799E0,-5.625302124E-1
3.344432133E1,1.018212616E1,-1.332379303E0,-1.541793823E-2
3.346443033E1,8.434510345E0,-4.144880676E-1,-3.703298950E-1
3.348454033E1,7.607480164E0,-4.553530884E-1,-1.206491089E-1
3.350464933E1,7.360344086E0,3.528163147E-1,2.694396973E-2
3.352475933E1,7.526797943E0,1.150357819E0,2.908451843E-1
3.354486833E1,8.080496521E0,1.184187469E0,3.818559265E-1
3.356497733E1,8.612041168E0,1.100511475E0,1.842668152E-1
3.358508733E1,9.136849823E0,9.166937256E-1,-1.824705505E-1
3.360519633E1,1.005084915E1,5.914201355E-1,-2.844085693E-3
3.362530633E1,1.040680893E1,5.298980713E-1,7.978408813E-2
3.364541533E1,9.937085724E0,2.933898926E-1,-2.088157654E-1
3.366552533E1,9.461824036E0,-1.504371643E-1,2.998265076E-1
3.368563433E1,9.157656555E0,-2.529739380E-2,6.962022400E-1
3.370574333E1,9.767039337E0,4.165837097E-1,5.075944519E-1
3.372585333E1,9.888287201E0,5.120851135E-1,6.092330933E-2
3.374596233E1,1.018227585E1,7.336244202E-1,-2.101629639E-1
3.376607233E1,1.051623138E1,1.465452576E0,1.598675537E-1
3.378618133E1,1.100885696E1,1.771715698E0,3.926335144E-1
3.380629133E1,1.126362717E1,1.882335663E0,3.891906738E-1
3.382640033E1,1.102966370E1,1.893262939E0,3.546125793E-1
3.384651033E1,1.076172089E1,1.589544525E0,-5.269042969E-2
3.386661933E1,1.040995239E1,9.602531433E-1,-1.121617584E0
3.388672833E1,1.154055130E1,-1.329235840E-1,-2.708617401E0
3.390683833E1,1.279224838E1,-1.529369659E0,-2.980901184E0
3.392694733E1,1.160761185E1,-2.301763458E0,-2.552641754E0
3.394705733E1,9.456435242E0,-3.025508423E0,-1.370998993E0
3.396716633E1,8.392896881E0,-3.322640533E0,-8.039781189E-1
3.398727633E1,9.077722778E0,-2.995570679E0,-5.887257385E-1
3.400738533E1,1.005294479E1,-9.610015869E-1,-1.960922241E-1
3.402749433E1,1.053763687E1,-1.972897339E-1,2.511776733E-1
3.404760433E1,1.114028366E1,4.125421143E-1,3.858975220E-1
3.406771333E1,1.100810852E1,1.692979431E-1,1.704954529E-1
3.408782333E1,1.009800110E1,-3.885919189E-1,-3.418890381E-1
3.410793233E1,8.758287048E0,-1.122665405E0,-6.361770630E-1
3.412804233E1,8.037685547E0,-1.409468994E0,-5.025050354E-1
3.414815133E1,7.207661591E0,-1.609752502E0,5.090913391E-1
3.416826033E1,6.468049622E0,-1.438807983E0,1.018931122E0
3.418837033E1,6.740034027E0,-1.157692566E0,9.460327148E-1
3.420847933E1,8.041128387E0,-1.226998444E0,9.550140381E-1
3.422858933E1,9.015302582E0,-1.016386414E0,1.012045441E0
3.424869833E1,9.704170074E0,-1.078806610E0,1.017583923E0
3.426880833E1,1.037597305E1,-1.112187195E0,1.041384430E0
3.428891733E1,1.056847275E1,-7.999365234E-1,1.125359802E0
3.430902633E1,1.058643539E1,-9.729766846E-2,1.546883240E0
3.432913633E1,1.003468277E1,3.263214111E-2,1.517843628E0
3.434924533E1,1.100840790E1,-4.908293152E-1,1.332229614E0
3.436935533E1,1.083132614E1,-4.818479919E-1,1.268013153E0
3.438946433E1,9.461225281E0,-3.251239014E-1,1.524579620E0
3.440957433E1,9.220376129E0,-1.770817566E-1,2.378703461E0
3.442968333E1,1.093910202E1,-3.285667419E-1,3.002007294E0
3.444979271E1,1.009440857E1,3.427871704E-2,1.704655151E0
3.446990171E1,9.995614014E0,-8.232879639E-2,-5.403762817E-2
3.449001071E1,1.146031815E1,-4.028123474E-1,-1.360221405E0
3.451012071E1,1.272159531E1,-1.506317596E0,-5.119354248E-1
3.453022971E1,1.258747421E1,-1.799707489E0,-3.847000122E-1
3.455033971E1,1.060275146E1,-1.329684906E0,-1.928140411E0
3.457044871E1,9.297615509E0,-8.021818542E-1,-2.170935516E0
3.459055871E1,8.064030762E0,-5.987548828E-4,-1.881138153E0
3.461066771E1,7.699688416E0,1.221160583E0,-2.047592010E0
3.463077671E1,8.328830109E0,1.619781647E0,-1.439855804E0
3.465088671E1,9.770332489E0,1.548380127E0,-2.704875183E-1
3.467099571E1,1.091934311E1,5.267546082E-1,4.083508301E-1
3.469110571E1,1.082069824E1,-1.598675537E-1,3.305126953E-1
3.471121471E1,1.027762756E1,-2.077679443E-1,1.889071655E-1
3.473132471E1,9.560319214E0,1.134640503E-1,6.563850403E-1
3.475143371E1,8.703051910E0,6.285429382E-1,8.042774963E-1
3.477154371E1,8.681047668E0,9.084608459E-1,6.242019653E-1
3.479165271E1,7.340435486E0,1.165177002E0,-1.035845947E-1
3.481176171E1,7.753426666E0,1.109941864E0,-8.068222046E-2
3.483187171E1,8.326734467E0,1.226549377E0,2.221380615E-1
3.485198071E1,8.874595184E0,1.022823029E0,5.785469055E-1
3.487209071E1,9.185648346E0,1.247056732E0,4.993615723E-1
3.489219971E1,9.845027161E0,1.303190002E0,8.515791321E-1
3.491230971E1,1.020966888E1,1.628313904E0,1.138382721E0
3.493241871E1,1.024349854E1,1.202150116E0,1.447639618E0
3.495252871E1,9.988878021E0,1.120120697E0,1.369801483E0
3.497263771E1,1.065184937E1,8.452922058E-1,1.458716583E0
3.499274671E1,1.030127838E1,1.212927704E0,1.291214905E0
3.501285671E1,1.008857071E1,1.162781982E0,1.522334290E0
3.503296571E1,1.054093002E1,2.020498352E0,2.020348663E0
3.505307571E1,1.054931259E1,2.420316925E0,2.139051819E0
3.507318471E1,1.074465637E1,2.395169220E0,2.171085205E0
3.509329471E1,1.066816544E1,2.204316101E0,1.900148621E0
3.511340371E1,1.055021072E1,6.354286194E-1,1.004411316E0
3.513351371E1,1.084135529E1,-4.064048767E-1,-5.933660889E-1
3.515362271E1,1.186328018E1,-9.409432983E-1,-5.200186157E-1
3.517373171E1,1.163680115E1,-8.722361755E-1,1.613644409E-1
3.519384171E1,1.081171692E1,-1.859433289E0,8.192463684E-1
3.521395071E1,9.052425385E0,-2.229912872E0,9.352551270E-1
3.523406071E1,7.705376587E0,-2.285447388E0,1.619931335E0
3.525416971E1,7.336244202E0,-1.847009125E0,2.195933533E0
3.527427971E1,8.488847351E0,-7.442523193E-1,2.130968628E0
3.529438871E1,8.973539429E0,1.519340515E-1,1.632056122E0
3.531449871E1,8.433312836E0,5.426216125E-1,1.235231323E0
3.533460771E1,7.586523743E0,6.830296326E-1,9.918374634E-1
3.535471671E1,7.208859100E0,5.658233643E-1,9.428892517E-1
3.537482671E1,7.342531128E0,5.396278381E-1,1.467248840E0
3.539493571E1,7.813751221E0,8.786727905E-2,1.994751892E0
3.541504571E1,8.045768738E0,-2.664459229E-1,2.176324310E0
3.543515471E1,8.308771820E0,-1.049168243E0,2.169738007E0
3.545526496E1,9.256451111E0,-1.603764954E0,1.947749634E0
3.547537396E1,9.749076691E0,-1.426533508E0,2.248174896E0
3.549548396E1,9.951904907E0,-1.391805725E0,3.038980408E0
3.551559296E1,9.882898407E0,-3.468287659E-1,3.099155273E0
3.553570296E1,1.001462448E1,2.032772827E-1,3.400179291E0
3.555581196E1,1.000654129E1,9.367520142E-1,3.161276093E0
3.557592096E1,1.048764084E1,9.116043091E-1,2.891537018E0
3.559603096E1,1.095122681E1,3.791615295E-1,2.170785828E0
3.561613996E1,1.097562607E1,-7.836204529E-1,2.200424194E0
3.563624996E1,1.039842636E1,-1.395248566E0,3.527863770E0
3.565635896E1,1.008393036E1,-9.644444275E-1,4.365970917E0
3.567646896E1,9.985135803E0,-1.472937012E-1,4.533771973E0
3.569657796E1,1.029394363E1,7.089257812E-1,3.402574310E0
3.571668796E1,1.104328537E1,4.596940613E-1,1.827549591E0
3.573679696E1,1.249945724E1,-1.899549866E-1,5.269042969E-2
3.575690696E1,1.355311615E1,-2.332299957E0,2.429447937E-1
3.577701596E1,1.190923462E1,-3.204685822E0,-5.487588501E-1
3.579712496E1,8.882528687E0,-1.381327515E0,-2.098336487E0
3.581723496E1,7.202272797E0,4.965174866E-1,-2.538121948E0
3.583734396E1,7.093149719E0,1.963167572E0,-1.703158264E0
3.585745396E1,8.669371948E0,1.750759277E0,-4.810995483E-1
3.587756296E1,1.060784088E1,-2.299218750E-1,5.194198608E-2
3.589767296E1,1.147259262E1,-2.250420227E0,9.913883972E-1
3.591778196E1,1.118144806E1,-3.716471558E0,1.901944885E0
3.593789196E1,9.954898682E0,-3.925736389E0,2.016307068E0
3.595800096E1,8.479866028E0,-2.405797119E0,1.520687714E0
3.597811096E1,7.475903778E0,-3.260220337E-1,8.255332947E-1
3.599821996E1,7.158114624E0,1.329086151E0,2.621049500E-1
3.601832996E1,7.446714478E0,2.295626221E0,-1.615141296E-1
3.603843896E1,8.270301819E0,2.413880310E0,-1.722917175E-1
3.605854796E1,9.247918854E0,1.992805939E0,3.276686096E-1
3.607865796E1,9.895322571E0,1.540147247E0,8.381071472E-1
3.609876696E1,1.003168900E1,1.351090393E0,1.022972717E0
3.611887696E1,9.836794281E0,1.348096619E0,1.180145874E0
3.613898596E1,9.366023254E0,1.267564087E0,1.333277435E0
3.615909596E1,9.009464722E0,1.013242950E0,1.383273468E0
3.617920496E1,9.059760132E0,7.951464844E-1,1.615290985E0
3.619931496E1,9.421108704E0,6.300398254E-1,1.702110443E0
3.621942396E1,9.720935211E0,3.742218018E-1,1.435664520E0
3.623953396E1,1.017134857E1,5.355862427E-1,1.257834320E0
3.625964296E1,1.081935104E1,1.327289886E0,1.742376709E0
3.627975296E1,1.138307877E1,1.692380676E0,2.547402649E0
3.629986196E1,1.158006912E1,1.532363434E0,3.110232239E0
3.631997096E1,1.091275681E1,1.453776855E0,2.618355103E0
3.634008096E1,9.971663818E0,1.344204712E0,4.499642944E-1
3.636018996E1,1.074854828E1,7.291337585E-1,-2.526895294E0
3.638029996E1,1.234647537E1,2.869532776E-1,-3.353027344E0
3.640040896E1,1.175011551E1,-8.713380432E-1,-2.024240570E0
3.642051896E1,9.909692688E0,-2.914289703E0,3.354524231E-1
3.644062796E1,8.651558990E0,-4.491110687E0,1.507814484E0
3.646073800E1,9.158554688E0,-3.687431946E0,1.823807373E0
3.648084700E1,1.031744476E1,-1.111588440E0,2.098635864E0
3.650095700E1,1.161225220E1,1.940714264E0,1.754950562E0
3.652106600E1,1.217268677E1,3.426225128E0,6.610253906E-1
3.654117600E1,1.184531754E1,3.089126129E0,-1.773811340E-1
3.656128500E1,1.027837601E1,7.159611511E-1,-5.659730530E-1
3.658139500E1,8.315358124E0,-1.609153748E0,-2.900967407E-1
3.660150400E1,6.980733490E0,-2.658022614E0,5.872288513E-1
3.662161300E1,6.619235229E0,-2.766996002E0,1.604513397E0
3.664172300E1,7.153923340E0,-2.186952209E0,2.211052094E0
3.666183200E1,7.719297638E0,-1.466799774E0,2.198927307E0
3.668194200E1,8.237819366E0,-9.336085510E-1,1.866917725E0
3.670205100E1,8.580905914E0,-7.593708801E-1,1.512454834E0
3.672216100E1,8.890761566E0,-4.233197021E-1,1.509760437E0
3.674227000E1,9.244925079E0,1.766326904E-1,1.548230438E0
3.676238000E1,9.608968048E0,8.955876160E-1,1.347797241E0
3.678248900E1,1.030082932E1,1.106199646E0,1.373843079E0
3.680259900E1,1.108115662E1,7.734416199E-1,1.280287628E0
3.682270800E1,1.122126526E1,3.107537842E-1,1.529669037E0
3.684281800E1,1.029768585E1,-3.266207886E-1,1.964814148E0
3.686292700E1,9.239536285E0,-5.863307190E-1,2.698887634E0
3.688303700E1,8.640482025E0,-2.484832764E-1,2.954106903E0
3.690314600E1,8.270601196E0,6.203100586E-1,2.742147675E0
3.692325600E1,8.113727417E0,1.510359192E0,1.150357819E0
3.694336500E1,9.693542175E0,1.415905609E0,-1.891017609E0
3.696347500E1,1.303384598E1,1.047821045E-2,-1.745520172E0
3.698358400E1,1.542856613E1,-1.733395386E0,-1.977687378E0
3.700369300E1,1.274150391E1,-1.595831451E0,-2.907703400E0
3.702380300E1,9.933792572E0,-6.050418091E-1,-9.753717041E-1
3.704391200E1,7.866741028E0,3.643423462E-1,-1.877096558E-1
3.706402200E1,7.143744507E0,1.620081024E0,-3.701802063E-1
3.708413100E1,8.486003265E0,2.010020142E0,-5.602848816E-1
3.710424100E1,1.058119629E1,1.385967865E0,-9.364526367E-1
3.712435000E1,1.163964523E1,6.703060913E-1,-1.428479462E0
3.714446000E1,1.114701965E1,2.594105530E-1,-1.557660828E0
3.716456900E1,9.943522339E0,5.243595886E-1,-1.401086426E0
3.718467900E1,9.086105347E0,7.792794800E-1,-1.434616699E0
3.720478800E1,8.779542847E0,9.544152832E-1,-1.613943787E0
3.722489800E1,8.819809113E0,8.502319336E-1,-1.797312469E0
3.724500700E1,9.035809937E0,3.942800903E-1,-1.751208344E0
3.726511700E1,9.381740570E0,8.981323242E-4,-1.561552734E0
3.728522600E1,9.711804199E0,1.511856079E-2,-1.423240356E0
3.730533600E1,9.841135254E0,3.014730835E-1,-1.288969574E0
3.732544500E1,9.827812958E0,6.077362061E-1,-1.128802643E0
3.734555500E1,9.748627625E0,7.738906860E-1,-9.258247375E-1
3.736566400E1,9.502988434E0,8.584648132E-1,-8.583151245E-1
3.738577400E1,9.353599091E0,8.204438782E-1,-8.536747742E-1
3.740588300E1,9.457033997E0,6.830296326E-1,-6.635700989E-1
3.742599300E1,9.754615173E0,4.767585754E-1,-3.258723450E-1
3.744610162E1,1.005938141E1,3.706292725E-1,3.278182983E-2
3.746621162E1,1.025981461E1,4.740641785E-1,3.550616455E-1
3.748632063E1,1.025382706E1,8.798703003E-1,4.715194702E-1
3.750642962E1,1.011985565E1,1.518891449E0,3.451821899E-1
3.752653962E1,9.867929535E0,2.109114075E0,3.656895447E-1
3.754664863E1,9.669442291E0,2.409838715E0,3.118016052E-1
3.756675862E1,9.796677704E0,2.207609253E0,-3.026705933E-1
3.758686762E1,1.052641022E1,1.704505463E0,-2.129022675E0
3.760697763E1,1.225291992E1,9.054670715E-1,-4.179458771E0
3.762708662E1,1.344384338E1,-3.475772095E-1,-3.840264130E0
3.764719662E1,1.174457703E1,-1.801952820E0,-2.232906647E0
3.766730563E1,9.260193329E0,-3.074157257E0,-5.255570984E-1
3.768741562E1,7.817942505E0,-3.808230743E0,6.735992432E-1
3.770752463E1,8.038883057E0,-3.004252625E0,1.415606232E0
3.772763463E1,9.736353149E0,-1.009201355E0,1.288370819E0
3.774774362E1,1.146031815E1,6.595285034E-1,7.161108398E-1
3.776785363E1,1.207449097E1,1.338217163E0,-2.481838989E-1
3.778796262E1,1.139161102E1,1.216669922E0,-1.103056183E0
3.780807262E1,9.812095642E0,2.432441711E-1,-1.224154358E0
3.782818163E1,8.439001007E0,-9.012757874E-1,-4.968168640E-1
3.784829162E1,7.676486664E0,-1.830842743E0,4.185296631E-1
3.786840062E1,7.459138641E0,-2.010169830E0,1.302890625E0
3.788851063E1,7.899522858E0,-1.572929077E0,1.570234680E0
3.790861962E1,8.674161987E0,-9.855505371E-1,1.479373627E0
3.792872962E1,9.538165283E0,-3.897894287E-1,1.207239532E0
3.794883863E1,1.008692413E1,-1.664538574E-1,9.419911194E-1
3.796894862E1,9.980495453E0,-2.531236267E-1,9.033714294E-1
3.798905762E1,9.273515625E0,-5.336402893E-1,1.068478088E0
3.800916763E1,8.585845642E0,-7.816744995E-1,1.404828644E0
3.802927662E1,8.283923492E0,-1.028511200E0,1.839375000E0
3.804938662E1,8.600066071E0,-1.068178711E0,2.244282990E0
3.806949563E1,9.194180603E0,-9.533674622E-1,2.722538452E0
3.808960562E1,9.706714783E0,-7.080276489E-1,2.935096436E0
3.810971462E1,1.018437149E1,-3.644920349E-1,2.774480438E0
3.812982463E1,1.050979477E1,-1.962419128E-1,2.461481323E0
3.814993362E1,1.045081741E1,-1.318757629E-1,2.390379181E0
3.817004362E1,9.909093933E0,-1.847158813E-1,2.683320007E0
3.819015263E1,9.414073334E0,7.903564453E-2,3.551364899E0
3.821026262E1,9.509574738E0,8.068222046E-1,3.811673584E0
3.823037163E1,1.069331314E1,1.483265533E0,1.828747101E0
3.825048163E1,1.260843063E1,5.513035583E-1,-7.668553162E-1
3.827059062E1,1.459000992E1,-3.004851379E0,-1.318009186E0
3.829069963E1,1.253014343E1,-3.532653809E0,-1.597927094E0
3.831080962E1,8.556207275E0,-3.520678711E-1,-2.797682190E0
3.833091962E1,6.538103943E0,1.442400513E0,-2.587070160E0
3.835102863E1,6.827302551E0,1.787283325E0,-1.229692841E0
3.837113862E1,9.602232056E0,1.072369995E0,2.933898926E-2
3.839124762E1,1.226684097E1,-7.973918152E-1,9.521699524E-1
3.841135663E1,1.284134628E1,-2.937042389E0,1.696122894E0
3.843146662E1,1.142169846E1,-3.620820465E0,1.902393951E0
3.845157625E1,9.361532593E0,-2.682122498E0,1.675914917E0
3.847168625E1,7.717052307E0,-1.006207581E0,9.761201477E-1
3.849179525E1,6.660699005E0,9.303153992E-1,2.408491516E-1
3.851190525E1,6.342760162E0,2.068099365E0,-6.556365967E-2
3.853201425E1,6.907984772E0,2.305056610E0,-5.852828979E-2
3.855212425E1,8.123457184E0,1.683998108E0,2.315684509E-1
3.857223325E1,9.303153992E0,1.000369720E0,5.849835205E-1
3.859234325E1,1.006836273E1,4.674778748E-1,9.791139221E-1
3.861245225E1,1.018032990E1,4.462220764E-1,1.218316498E0
3.863256225E1,9.939331055E0,7.089257812E-1,1.505419464E0
3.865267125E1,9.749076691E0,9.455836487E-1,1.744023285E0
3.867278125E1,9.608668671E0,9.392967224E-1,1.532812500E0
3.869289025E1,9.611063690E0,7.664062500E-1,1.475182343E0
3.871300025E1,9.627978516E0,7.399113464E-1,1.616039429E0
3.873310925E1,9.673783264E0,8.770262146E-1,1.272803192E0
3.875321925E1,1.009710297E1,1.149459686E0,1.130299530E0
3.877332825E1,1.083940933E1,1.830243988E0,1.864223328E0
3.879343825E1,1.148396896E1,2.137554932E0,2.445015564E0
3.881354725E1,1.178050232E1,1.794917450E0,2.578388214E0
3.883365725E1,1.117246674E1,1.566342773E0,2.221979370E0
3.885376625E1,1.015563126E1,1.253193970E0,1.208287354E0
3.887387625E1,1.053853500E1,9.388476562E-1,-1.426982574E0
3.889398525E1,1.201536392E1,7.798782349E-2,-3.144510956E0
3.891409525E1,1.206131836E1,-1.725910950E0,-1.986069946E0
3.893420425E1,1.027822632E1,-3.822750549E0,5.258564758E-1
3.895431425E1,8.644373932E0,-5.323080597E0,2.103126526E0
3.897442325E1,8.448730774E0,-4.909790039E0,2.633473663E0
3.899453325E1,9.437125397E0,-2.410886536E0,2.827619934E0
3.901464225E1,1.053763687E1,9.077124023E-1,2.293231201E0
3.903475225E1,1.151854706E1,3.517834625E0,1.158590698E0
3.905486125E1,1.145103745E1,4.557123413E0,-1.187031555E-1
3.907497125E1,1.048838928E1,3.406316528E0,-7.411088562E-1
3.909508025E1,8.933871918E0,3.469784546E-1,-4.839436340E-1
3.911519025E1,7.442672882E0,-1.910327454E0,4.620890808E-1
3.913529925E1,6.393953705E0,-2.716999969E0,1.805096283E0
3.915540925E1,6.227499847E0,-2.636617126E0,2.667902069E0
3.917551825E1,6.730903015E0,-2.298021240E0,3.061733093E0
3.919562825E1,7.376061401E0,-1.755848694E0,2.891686707E0
3.921573725E1,8.119415588E0,-1.143921204E0,2.649041290E0
3.923584725E1,8.909023590E0,-5.629792786E-1,2.448308716E0
3.925595625E1,9.498497772E0,-2.095642090E-3,2.208058319E0
3.927606625E1,9.867929535E0,5.104385376E-1,2.050585785E0
3.929617525E1,1.008273285E1,8.247848511E-1,2.023791504E0
3.931628525E1,1.030052994E1,8.647517395E-1,1.733545074E0
3.933639425E1,1.050500473E1,3.637435913E-1,1.532064056E0
3.935650425E1,1.041204803E1,-2.826123047E-1,2.977009277E0
3.937661325E1,1.044557831E1,-8.711883545E-2,4.222419434E0
3.939672325E1,1.065963318E1,8.171507263E-1,4.286785583E0
3.941683225E1,1.075947556E1,1.813628540E0,3.104095001E0
3.943694225E1,1.116423386E1,1.659149780E0,1.485061798E0
3.945705500E1,1.258328293E1,-7.481442261E-1,5.379812622E-1
3.947716500E1,1.389365799E1,-3.648662567E0,5.872288513E-1
3.949727400E1,1.254301666E1,-4.691094818E0,2.356100464E-1
3.951738400E1,9.305549011E0,-3.335962830E0,-8.017327881E-1
3.953749300E1,6.869065704E0,-1.307680664E0,-1.363514557E0
3.955760300E1,5.955814819E0,7.161108398E-1,-1.233884125E0
3.957771200E1,7.232060852E0,1.885329437E0,-5.920188904E-1
3.959782200E1,9.776469727E0,9.560618591E-1,-2.296224976E-1
3.961793100E1,1.185863983E1,-1.195114746E0,5.282514954E-1
3.963804100E1,1.269809418E1,-2.743045807E0,1.644031219E0
3.965815100E1,1.172751251E1,-3.007695465E0,2.060465240E0
3.967826000E1,1.011596375E1,-1.988464966E0,1.884880371E0
3.969837000E1,8.666976929E0,-8.580157471E-1,1.341660004E0
3.971847900E1,7.407496033E0,3.852987671E-1,6.393205261E-1
3.973858900E1,6.698719940E0,1.067879333E0,1.972897339E-1
3.975869800E1,6.637197876E0,1.423539734E0,4.086502075E-2
3.977880800E1,7.300767975E0,1.430126038E0,1.549278259E-1
3.979891700E1,8.479416962E0,1.360071716E0,3.414399719E-1
3.981902700E1,9.699230347E0,1.363963623E0,4.962181091E-1
3.983913600E1,1.044542862E1,1.526226196E0,6.123765564E-1
3.985924600E1,1.043105850E1,1.658401337E0,6.713539124E-1
3.987935500E1,9.845775604E0,1.345851288E0,7.523355103E-1
3.989946500E1,9.444011078E0,9.244775391E-1,1.076860657E0
3.991957400E1,9.389075317E0,9.092092896E-1,1.350641327E0
3.993968400E1,9.486822052E0,1.236728210E0,1.523082733E0
3.995979300E1,9.627230072E0,1.340911560E0,1.256187744E0
3.997990300E1,9.791887665E0,1.383722534E0,9.271719360E-1
4.000001200E1,9.925260315E0,1.404529266E0,1.121168518E0
4.002012200E1,1.002779709E1,1.501377869E0,1.785786438E0
4.004023100E1,1.000160156E1,1.332229614E0,2.257305908E0
4.006034100E1,9.582024078E0,9.033714294E-1,2.186054077E0
4.008045000E1,8.994795227E0,8.153544617E-1,1.638492737E0
4.010056000E1,9.366771698E0,8.882528687E-1,-1.094374237E0
4.012066900E1,1.208167603E1,2.212399292E-1,-3.121758270E0
4.014077900E1,1.619587051E1,-1.129251709E0,-1.669178925E0
4.016088800E1,1.608255615E1,-3.399580536E0,-5.785469055E-1
4.018099800E1,1.234767288E1,-5.076543274E0,1.237476654E0
4.020110700E1,8.681197357E0,-5.563181305E0,1.569336548E0
4.022121700E1,6.740483093E0,-3.991300049E0,9.756710815E-1
4.024132600E1,6.563551025E0,-1.346749420E0,8.644523621E-1
4.026143600E1,8.395591278E0,9.398954773E-1,3.715274048E-1
4.028154500E1,1.099658249E1,2.485581207E0,-3.697311401E-1
4.030165500E1,1.241667938E1,2.379900970E0,-9.789642334E-1
4.032176400E1,1.162048508E1,3.981719971E-2,-1.238524475E0
4.034187400E1,9.318721619E0,-1.469793549E0,-1.739382935E-1
4.036198300E1,7.942633209E0,-1.857786713E0,1.253044281E0
4.038209300E1,7.691156158E0,-1.714085541E0,1.880539398E0
4.040220200E1,7.907606049E0,-1.312770081E0,1.870510254E0
4.042231200E1,8.403824158E0,-7.539820862E-1,1.576072540E0
4.044242100E1,8.846902771E0,-2.888992310E-1,1.232087860E0
4.046252712E1,8.780740356E0,8.472381592E-2,1.090033264E0
4.048263613E1,8.271050262E0,3.803590393E-1,1.376387787E0
4.050274612E1,7.966882782E0,4.486170959E-1,1.770518188E0
4.052285612E1,8.289761353E0,2.318678284E-1,2.122586060E0
4.054296513E1,9.267528076E0,-2.203417969E-1,2.354154510E0
4.056307512E1,1.044647644E1,-5.345384216E-1,2.707419891E0
4.058318412E1,1.121976837E1,-5.276527405E-1,2.858306122E0
4.060329413E1,1.129042145E1,-3.936813354E-1,2.547702026E0
4.062340312E1,1.095032867E1,-3.823049927E-1,2.415676575E0
4.064351312E1,1.047985703E1,-5.218148804E-1,3.205134888E0
4.066362213E1,1.010503647E1,-2.239343262E-1,3.694766693E0
4.068373212E1,1.053194870E1,1.969903564E-1,1.982477417E0
4.070384112E1,1.223974731E1,-1.182690582E0,6.765930176E-2
4.072395113E1,1.467623062E1,-4.485871582E0,1.123413849E0
4.074406012E1,1.313713120E1,-4.609215088E0,-4.231700134E-1
4.076417012E1,9.311686249E0,-1.858385468E0,-1.700314178E0
4.078427913E1,6.981631622E0,-1.553768921E-1,-2.467917938E0
4.080438912E1,6.310277710E0,9.160949707E-1,-2.352208557E0
4.082449813E1,7.816445618E0,1.046473846E0,-1.462608490E0
4.084460813E1,1.018482056E1,-7.385641479E-1,-5.721102905E-1
4.086471712E1,1.176463531E1,-3.183729401E0,8.155041504E-1
4.088482713E1,1.186687271E1,-4.118236084E0,1.792223053E0
