"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.097337646E1,-2.841056347E0,2.758844793E-1,3.762849569E-1
3.099348646E1,-2.581941843E0,3.053849339E-1,4.046789706E-1
3.101359546E1,-2.331679821E0,3.232876956E-1,4.213936031E-1
3.103370446E1,-2.113195658E0,4.111206830E-1,4.413424730E-1
3.105381446E1,-1.960384607E0,4.583009481E-1,4.657387435E-1
3.107392346E1,-1.831534982E0,4.181995094E-1,4.747615457E-1
3.109403246E1,-1.737069607E0,2.861352265E-1,4.471380413E-1
3.111414246E1,-1.762090683E0,1.996422559E-1,4.018094540E-1
3.113425146E1,-1.887144327E0,1.999785900E-1,3.896067739E-1
3.115436146E1,-2.008998394E0,2.897475660E-1,3.801383078E-1
3.117447046E1,-2.171022892E0,4.212262332E-1,4.075059593E-1
3.119458046E1,-2.307179213E0,5.273126960E-1,4.413998127E-1
3.121468946E1,-2.398575544E0,6.060474515E-1,4.733806849E-1
3.123479846E1,-2.432621956E0,7.197856903E-1,4.608413279E-1
3.125490846E1,-2.390674114E0,7.664626241E-1,3.946339488E-1
3.127501746E1,-2.307832003E0,5.466611385E-1,3.001063466E-1
3.129512746E1,-2.294394016E0,1.545999348E-1,2.714511454E-1
3.131523646E1,-2.385342598E0,4.326096773E-1,1.606997848E-1
3.133534546E1,-2.224143267E0,9.301838875E-1,4.045910668E-3
3.135545546E1,-1.949579835E0,1.022323489E0,2.457672730E-2
3.137556446E1,-1.759067655E0,8.966282010E-1,1.056754813E-1
3.139567346E1,-1.654252410E0,9.562805891E-1,1.960435063E-1
3.141578346E1,-1.605091929E0,9.408851266E-1,2.349363863E-1
3.143589246E1,-1.658588886E0,7.652302980E-1,3.088254333E-1
3.145600713E1,-1.800794721E0,5.923814774E-1,3.304158151E-1
3.147611612E1,-1.992602468E0,6.810561419E-1,3.715309799E-1
3.149622612E1,-2.084734201E0,7.463492751E-1,3.984456062E-1
3.151633513E1,-2.090831757E0,7.402943969E-1,3.551192582E-1
3.153644412E1,-2.079029560E0,6.982636452E-1,2.909936309E-1
3.155655412E1,-2.037576914E0,6.121194363E-1,2.523289919E-1
3.157666313E1,-1.960601687E0,4.908818901E-1,2.356280684E-1
3.159677212E1,-1.844397306E0,3.981436193E-1,2.103121281E-1
3.161688212E1,-1.733148336E0,4.149583280E-1,1.669237763E-1
3.163699113E1,-1.685060143E0,3.818366528E-1,1.729668677E-1
3.165710112E1,-1.723394036E0,2.797959149E-1,2.316831648E-1
3.167721013E1,-1.772363067E0,2.093477100E-1,2.392852157E-1
3.169732013E1,-1.780375361E0,3.499989510E-1,1.719750911E-1
3.171742912E1,-1.766146898E0,4.550280571E-1,1.181806549E-1
3.173753813E1,-1.708395004E0,3.948137164E-1,5.825231224E-2
3.175764812E1,-1.671963930E0,3.381483555E-1,3.279434517E-2
3.177775712E1,-1.607485652E0,3.813748956E-1,2.863173001E-2
3.179786713E1,-1.476645589E0,4.860134423E-1,3.123387136E-2
3.181797612E1,-1.379587173E0,4.942040443E-1,5.000062659E-2
3.183808512E1,-1.393611789E0,5.175194144E-1,6.972873956E-2
3.185819513E1,-1.279679060E0,5.312713385E-1,-1.368551329E-2
3.187830412E1,-1.164643645E0,4.558075070E-1,-9.831269085E-2
3.189841412E1,-1.112326145E0,3.722962439E-1,-1.401219070E-1
3.191852313E1,-1.049103975E0,3.910284042E-1,-1.505897343E-1
3.193863212E1,-1.019177675E0,4.859441221E-1,-1.482206881E-1
3.195874212E1,-8.920912147E-1,3.849834204E-1,-1.459988654E-1
3.197885113E1,-1.061353564E0,1.318007857E-1,2.979429625E-2
3.199896112E1,-1.235924959E0,1.435118318E-1,3.978507221E-1
3.201907012E1,-1.165493131E0,4.180346131E-1,5.306063294E-1
3.203917913E1,-1.184553385E0,8.151661158E-1,3.357757330E-1
3.205928912E1,-1.424333811E0,7.461603880E-1,5.968591198E-2
3.207939813E1,-1.814158678E0,3.924559355E-1,-1.998718679E-1
3.209950813E1,-2.225591421E0,-4.307113960E-2,-2.040985972E-1
3.211961712E1,-2.228997231E0,-4.331525564E-1,-2.257527411E-2
3.213972613E1,-1.978518367E0,-5.474528670E-1,1.148223057E-1
3.215983612E1,-1.688008547E0,-3.701120019E-1,1.031830460E-1
3.217994512E1,-1.508784652E0,-4.702206701E-2,-6.902588159E-2
3.220005513E1,-1.363159537E0,1.434073001E-1,-2.855663300E-1
3.222016412E1,-1.214943171E0,2.094249278E-1,-4.487118721E-1
3.224027412E1,-1.129037499E0,1.171746701E-1,-4.740098715E-1
3.226038313E1,-1.152930737E0,-7.493019849E-2,-3.393187523E-1
3.228049212E1,-1.197099805E0,-1.927850842E-1,-1.529531330E-1
3.230060212E1,-1.259539127E0,-2.346280664E-1,5.602939520E-3
3.232071113E1,-1.362120032E0,-1.964631975E-1,1.213699579E-1
3.234082112E1,-1.449346900E0,-1.180318668E-1,1.566568911E-1
3.236093012E1,-1.473261237E0,-6.441865861E-2,1.227719635E-1
3.238103913E1,-1.451265693E0,-5.021755397E-2,9.374532104E-2
3.240114912E1,-1.372502446E0,-2.521936782E-3,1.017204225E-1
3.242125812E1,-1.227358222E0,4.665669799E-2,1.421900392E-1
3.244136346E1,-1.034124732E0,7.795426250E-2,1.797667593E-1
3.246147246E1,-8.488417268E-1,6.063148379E-2,1.608581096E-1
3.248158146E1,-7.536039352E-1,-1.863335073E-2,9.082328528E-2
3.250169146E1,-7.168278098E-1,-1.594475005E-3,2.975663915E-2
3.252180046E1,-6.428033113E-1,1.555262655E-1,-2.475232445E-2
3.254191046E1,-5.769262910E-1,2.612828016E-1,-9.166771173E-2
3.256201946E1,-5.833826065E-1,1.929846108E-1,-1.904470623E-1
3.258212946E1,-6.875772476E-1,-6.169826537E-2,-2.496695817E-1
3.260223846E1,-8.567643762E-1,-2.149543166E-1,-2.509172857E-1
3.262234746E1,-1.119138241E0,-1.629383303E-2,-2.449578643E-1
3.264245746E1,-1.323084235E0,4.087110460E-1,-1.540467441E-1
3.266256646E1,-1.448866010E0,5.523663759E-1,-2.509547770E-2
3.268267646E1,-1.491814017E0,5.477111936E-1,6.999731809E-2
3.270278546E1,-1.525699258E0,5.603226423E-1,1.389023364E-1
3.272289446E1,-1.648016334E0,6.817109585E-1,2.764059007E-1
3.274300446E1,-1.702763200E0,7.140294909E-1,3.753252923E-1
3.276311346E1,-1.743656635E0,6.552428603E-1,3.971981406E-1
3.278322346E1,-1.764976382E0,6.087687612E-1,3.979236186E-1
3.280333246E1,-1.746647120E0,6.541424990E-1,3.683575392E-1
3.282344246E1,-1.672920346E0,7.641074657E-1,3.095471263E-1
3.284355146E1,-1.557589293E0,8.754154444E-1,2.485678941E-1
3.286366046E1,-1.400560617E0,8.852435350E-1,1.745691746E-1
3.288377046E1,-1.149176478E0,7.461157441E-1,1.175368205E-1
3.290387946E1,-1.080065727E0,5.017998815E-1,1.649657041E-1
3.292398946E1,-8.202143312E-1,2.453488111E-1,-1.959334500E-2
3.294409846E1,-5.909692645E-1,1.662199795E-1,-1.701712012E-1
3.296420746E1,-4.093290567E-1,6.868598610E-2,-2.063021958E-1
3.298431746E1,-3.073190749E-1,-3.175219987E-3,-9.274495393E-2
3.300442646E1,-2.936047912E-1,2.428227663E-2,-5.135086365E-3
3.302453646E1,-2.614517212E-1,6.559711695E-2,-7.929892279E-3
3.304464546E1,-2.582597733E-1,4.017826170E-2,-3.705038503E-2
3.306475546E1,-2.766219974E-1,9.585411102E-2,-2.898557857E-2
3.308486446E1,-3.189583719E-1,2.628571689E-1,1.637295634E-2
3.310497346E1,-4.175341427E-1,2.713668644E-1,4.364158213E-2
3.312508346E1,-5.341309905E-1,3.593125343E-1,-6.856783479E-2
3.314519246E1,-6.172060966E-1,3.477797806E-1,-1.292910278E-1
3.316530246E1,-7.477320433E-1,4.062937200E-1,-2.297122180E-1
3.318541146E1,-7.325859070E-1,5.676018596E-1,-2.885131836E-1
3.320552146E1,-6.525166631E-1,2.656060085E-2,-2.646919191E-1
3.322563046E1,-6.857476234E-1,-4.794315100E-1,-9.121710062E-2
3.324573946E1,-4.802419543E-1,-4.314280152E-1,2.524034679E-1
3.326584946E1,-3.816307783E-1,-2.113509923E-1,2.740332186E-1
3.328595846E1,-2.802721262E-1,3.091404736E-1,-2.327784710E-2
3.330606846E1,-2.648727894E-1,7.202344537E-1,-3.372175694E-1
3.332617746E1,-4.122251868E-1,4.608089924E-1,-5.435599685E-1
3.334628646E1,-6.702246666E-1,-6.914480031E-2,-5.326987505E-1
3.336639646E1,-6.402148604E-1,-2.151259482E-1,-3.788135648E-1
3.338650546E1,-3.836832047E-1,-3.088936210E-1,-2.170588076E-1
3.340661546E1,-1.625247151E-1,-2.141190618E-1,-2.652856410E-1
3.342672446E1,-8.695475012E-2,-1.295576096E-1,-4.038190544E-1
3.344683533E1,-8.236672729E-2,-2.705918849E-1,-6.486046910E-1
3.346694433E1,-1.747120619E-1,-2.974029481E-1,-6.088837981E-1
3.348705333E1,-2.540382147E-1,-4.025128484E-1,-6.222512126E-1
3.350716333E1,-3.016651869E-1,-3.914699256E-1,-4.986236095E-1
3.352727233E1,-3.110597432E-1,-4.286202788E-1,-2.444612533E-1
3.354738233E1,-2.935957313E-1,-4.891301990E-1,-1.444692537E-2
3.356749133E1,-3.229588866E-1,-4.464475811E-1,9.885045886E-2
3.358760133E1,-4.118937254E-1,-3.748745024E-1,1.344997734E-1
3.360771033E1,-4.094154239E-1,-2.114172578E-1,9.370726347E-2
3.362781933E1,-3.910175562E-1,-2.582532540E-2,9.316518158E-2
3.364792933E1,-4.033499956E-1,1.965495497E-1,1.244302765E-1
3.366803833E1,-3.594962656E-1,1.779773831E-1,5.529545993E-2
3.368814833E1,-3.185070455E-1,-1.657488570E-2,-1.811882854E-2
3.370825733E1,-2.972573638E-1,-1.537131071E-1,-1.541163474E-1
3.372836733E1,-2.447550446E-1,-3.031736612E-1,-2.137729228E-1
3.374847633E1,-2.076248676E-1,-2.811126709E-1,-1.935648024E-1
3.376858533E1,-1.462431401E-1,-1.538774967E-1,-1.900737137E-1
3.378869533E1,-1.377846897E-1,-7.747419924E-2,-2.122902572E-1
3.380880433E1,-1.540513337E-1,3.947924823E-2,-2.388709038E-1
3.382891433E1,-2.307671458E-1,1.045426726E-1,-1.899220049E-1
3.384902333E1,-3.408440351E-1,-2.437305450E-2,-1.298139393E-1
3.386913333E1,-4.528488517E-1,-3.816586733E-1,-5.257200822E-2
3.388924233E1,-5.618696809E-1,-4.172393084E-1,-9.025994688E-2
3.390935133E1,-5.838832855E-1,-6.934408844E-2,-1.999233067E-1
3.392946133E1,-5.883723497E-1,2.054156661E-1,-2.788945138E-1
3.394957033E1,-6.432094574E-1,3.165208101E-1,-2.099593282E-1
3.396968033E1,-7.158402801E-1,3.887927830E-1,-7.900743186E-2
3.398978933E1,-6.968090534E-1,4.902226627E-1,1.409193873E-1
3.400989933E1,-6.475458741E-1,5.725079179E-1,3.785090744E-1
3.403000833E1,-5.893732309E-1,5.284647942E-1,5.591813326E-1
3.405011833E1,-5.624365807E-1,3.735421002E-1,6.167819500E-1
3.407022733E1,-5.120179653E-1,3.215456903E-1,5.429595113E-1
3.409033633E1,-5.657059550E-1,2.886979282E-1,3.708485365E-1
3.411044633E1,-6.702320576E-1,2.071180344E-1,1.522123814E-1
3.413055533E1,-8.079636097E-1,1.332764477E-1,-9.935312718E-2
3.415066533E1,-7.794160247E-1,2.621376514E-1,-7.903730869E-2
3.417077433E1,-7.808020711E-1,-9.623078257E-2,-1.088102832E-1
3.419088433E1,-7.615720630E-1,-2.836597264E-1,-4.061695561E-2
3.421099333E1,-7.061446905E-1,-2.684282660E-1,-9.349858388E-3
3.423110233E1,-5.923407674E-1,-1.489724219E-1,-5.726488680E-2
3.425121233E1,-5.420169234E-1,-1.597143337E-2,-9.452717006E-2
3.427132133E1,-4.247039258E-1,1.827374250E-1,-1.237036064E-1
3.429143133E1,-3.226314783E-1,3.507224023E-1,-1.819047332E-1
3.431154033E1,-3.218899667E-1,2.286742628E-1,-2.692566514E-1
3.433165033E1,-2.946771979E-1,2.625667751E-1,-2.871442139E-1
3.435175933E1,-2.908137441E-1,3.286712468E-1,-3.132070899E-1
3.437186833E1,-3.455612957E-1,3.435073495E-1,-4.037018418E-1
3.439197833E1,-5.472701192E-1,2.000882179E-1,-4.181553721E-1
3.441208733E1,-7.001926899E-1,2.995206118E-1,-3.220754564E-1
3.443219733E1,-7.414907217E-1,5.102770329E-1,-2.962765694E-1
3.445230571E1,-5.625308752E-1,3.577932417E-1,-2.056794018E-1
3.447241571E1,-5.992607474E-1,-2.623005584E-2,-4.319376498E-2
3.449252471E1,-5.746557713E-1,-6.874694675E-2,1.518945843E-1
3.451263471E1,-4.466207623E-1,3.639032692E-2,2.666899264E-1
3.453274371E1,-2.068159133E-1,-5.683073774E-2,1.000766084E-1
3.455285271E1,-1.897515506E-1,2.522474155E-2,-1.153581440E-1
3.457296271E1,-2.843908370E-1,1.198683754E-1,-3.176850677E-1
3.459307171E1,-3.664468527E-1,-5.274135619E-3,-3.625503778E-1
3.461318171E1,-4.231631756E-1,-5.358917266E-2,-3.297899365E-1
3.463329071E1,-4.844978452E-1,1.556313038E-1,-2.429182231E-1
3.465340071E1,-5.077317953E-1,1.658344865E-1,3.553578630E-3
3.467350971E1,-4.224603176E-1,1.905562878E-1,1.053122878E-1
3.469361871E1,-3.716083467E-1,1.603127718E-1,3.478894755E-2
3.471372871E1,-4.289830625E-1,-3.339083493E-2,-1.454495192E-1
3.473383771E1,-4.134608507E-1,-2.039182782E-1,-2.393233031E-1
3.475394771E1,-3.828136921E-1,-2.705337405E-1,-1.028566882E-1
3.477405671E1,-3.819822669E-1,-3.871481121E-1,9.007725120E-2
3.479416671E1,-3.072454929E-1,-1.551617030E-2,1.887896359E-1
3.481427571E1,-2.930614650E-1,1.417014450E-1,1.947206259E-1
3.483438571E1,-3.350688517E-1,1.632253826E-1,1.885537356E-1
3.485449471E1,-3.015402853E-1,2.412683368E-1,1.823839992E-1
3.487460371E1,-2.665572464E-1,1.989785135E-1,9.451866895E-2
3.489471371E1,-3.003969193E-1,1.964057982E-1,-5.251956359E-2
3.491482271E1,-2.863312364E-1,2.897279561E-1,-1.759345978E-1
3.493493271E1,-2.098369598E-1,1.698806137E-1,-3.561329544E-1
3.495504171E1,-1.203417480E-1,4.398298860E-1,-3.432928324E-1
3.497515171E1,-7.234545797E-2,4.753913581E-1,-4.052882791E-1
3.499526071E1,-1.450512111E-1,2.975200415E-1,-4.548546076E-1
3.501537071E1,-2.146954983E-1,3.725321889E-1,-3.314419687E-1
3.503547971E1,-1.428517401E-1,6.057394743E-1,-2.269369960E-1
3.505558871E1,-6.799751520E-2,9.319417477E-1,-3.711845353E-2
3.507569871E1,-5.155579373E-2,1.021968484E0,-6.278500427E-3
3.509580771E1,-3.726952150E-2,6.439938545E-1,5.161346868E-2
3.511591771E1,-8.212050796E-2,-1.442344636E-1,9.865521640E-2
3.513602671E1,-1.621719748E-1,-6.776841283E-1,8.548154682E-2
3.515613671E1,-2.620928884E-1,-5.764405727E-1,-3.702004999E-2
3.517624571E1,-2.329037935E-1,2.475861460E-1,-2.113106102E-1
3.519635571E1,-2.034495771E-1,9.826839566E-1,-2.965069115E-1
3.521646471E1,-2.538851202E-1,9.991655946E-1,-2.901210785E-1
3.523657371E1,-2.998704612E-1,3.701630533E-1,-1.542719752E-1
3.525668371E1,-2.633273900E-1,-2.276478857E-1,-5.466246605E-2
3.527679271E1,-2.408778816E-1,-3.808456659E-1,4.437329248E-2
3.529690271E1,-3.060060441E-1,-1.965950429E-1,6.009264290E-2
3.531701171E1,-4.336802065E-1,-6.077863276E-2,-5.036652088E-2
3.533712171E1,-5.480257869E-1,-7.048017532E-2,-3.001036867E-2
3.535723071E1,-6.223893166E-1,-8.211047947E-2,9.860110283E-2
3.537734071E1,-6.460236311E-1,-1.687684506E-1,1.887891740E-1
3.539744971E1,-6.465447545E-1,-2.495562583E-1,1.571560800E-1
3.541755971E1,-6.408160925E-1,-2.056682855E-1,2.220994607E-2
3.543766871E1,-5.923390985E-1,-2.888969779E-1,1.076827943E-1
3.545777796E1,-5.151883364E-1,-3.205417693E-1,1.586016417E-1
3.547788796E1,-4.277271032E-1,-2.788780630E-1,1.506562233E-1
3.549799696E1,-3.121957779E-1,-2.116167694E-1,1.597830653E-1
3.551810696E1,-2.470314503E-1,-1.509032995E-1,1.392579675E-1
3.553821596E1,-2.132560313E-1,-2.678896785E-1,3.983672708E-2
3.555832596E1,-2.240031213E-1,-2.373859733E-1,-3.892765939E-2
3.557843496E1,-2.903539240E-1,-2.013704479E-1,1.615210064E-2
3.559854496E1,-4.099774361E-1,-1.569170803E-1,1.174208596E-1
3.561865396E1,-5.181463361E-1,5.031935871E-2,7.855462283E-2
3.563876296E1,-5.052489638E-1,3.674428761E-1,1.404563244E-2
3.565887296E1,-4.807156622E-1,5.216349363E-1,-1.731175743E-2
3.567898196E1,-3.985864222E-1,3.883973956E-1,-4.044573754E-2
3.569909196E1,-2.406028807E-1,4.991398752E-2,-7.441321760E-2
3.571920096E1,-2.980988622E-1,-3.989351392E-1,-1.504217926E-2
3.573931096E1,-3.827468455E-1,-3.869717717E-1,1.562382132E-1
3.575941996E1,-3.043584526E-1,6.930149347E-2,1.766242087E-1
3.577952996E1,-2.087922394E-1,5.154611468E-1,4.461441934E-2
3.579963896E1,-4.178119302E-1,5.663213730E-1,2.553023770E-2
3.581974896E1,-7.765043974E-1,1.886764318E-1,-2.343729325E-2
3.583985796E1,-8.963651061E-1,-3.399446309E-1,-7.326164842E-2
3.585996796E1,-6.885867715E-1,-7.186751366E-1,-6.605844200E-2
3.588007696E1,-3.970906436E-1,-4.259203374E-1,-1.032743230E-1
3.590018596E1,-1.233878732E-1,1.059389412E-1,-1.374104619E-1
3.592029596E1,1.734730601E-1,3.481516242E-1,-1.579406708E-1
3.594040496E1,4.698709249E-1,2.362846285E-1,-1.818889230E-1
3.596051496E1,6.720774770E-1,-6.586402655E-2,-1.684345901E-1
3.598062396E1,6.854003668E-1,-3.636985123E-1,-1.081266254E-1
3.600073396E1,6.037847400E-1,-5.846186280E-1,-4.217975214E-2
3.602084296E1,4.666411579E-1,-6.212779284E-1,2.107152343E-2
3.604095296E1,2.868195772E-1,-5.076079965E-1,5.055536702E-2
3.606106196E1,1.024559066E-1,-2.923296094E-1,8.355893195E-2
3.608117196E1,-7.695319504E-2,-7.710284740E-2,1.193753332E-1
3.610128096E1,-2.237458080E-1,5.025421083E-2,1.147696227E-1
3.612139096E1,-3.149019182E-1,1.554183364E-1,1.217169687E-1
3.614149996E1,-3.471813202E-1,1.338150054E-1,1.361314654E-1
3.616160896E1,-3.299404979E-1,1.429029405E-1,1.502374560E-1
3.618171896E1,-2.826852798E-1,2.134881467E-1,1.389114410E-1
3.620182796E1,-1.866402030E-1,1.409766972E-1,8.234468848E-2
3.622193796E1,-1.578612626E-1,-1.005664021E-1,2.503806539E-2
3.624204696E1,-1.889175177E-1,-1.191960722E-1,-2.874306962E-2
3.626215696E1,-1.593408585E-1,1.422819942E-1,-1.216361597E-1
3.628226596E1,-6.367213279E-2,4.164692760E-1,-2.780936062E-1
3.630237596E1,1.169855427E-2,4.819219708E-1,-4.266264141E-1
3.632248496E1,3.027867153E-2,2.752830684E-1,-4.034024775E-1
3.634259496E1,3.256142139E-2,-4.123381674E-1,-2.754172683E-1
3.636270396E1,-1.960916519E-1,-7.609931231E-1,-2.737812400E-1
3.638281396E1,-6.946374178E-1,-3.815520704E-1,-3.455396593E-1
3.640292296E1,-9.189249277E-1,4.990899265E-1,-2.809953988E-1
3.642303196E1,-7.501171231E-1,1.067613721E0,-2.633302212E-1
3.644314200E1,-5.710337758E-1,8.725167513E-1,-2.726458311E-1
3.646325100E1,-5.959750414E-1,2.148739845E-1,-2.002460510E-1
3.648336100E1,-6.568167210E-1,-2.892518938E-1,3.702461720E-2
3.650347000E1,-7.984970808E-1,-3.202520907E-1,1.963950694E-1
3.652358000E1,-1.080712199E0,3.784178942E-2,1.900687665E-1
3.654368900E1,-1.394555569E0,3.362079561E-1,1.347237080E-1
3.656379900E1,-1.538575649E0,5.280161500E-1,-2.619035309E-3
3.658390800E1,-1.546570897E0,5.336797237E-1,-6.084321067E-2
3.660401800E1,-1.461571217E0,3.779827058E-1,-2.706954814E-2
3.662412700E1,-1.298578620E0,2.483518571E-1,-2.836104948E-3
3.664423700E1,-1.107556343E0,1.649958342E-1,-3.883951157E-2
3.666434600E1,-9.488648772E-1,3.204368055E-2,-7.784274220E-2
3.668445600E1,-8.623521328E-1,-7.497961074E-2,-1.324761212E-1
3.670456500E1,-8.626790643E-1,-1.448861361E-1,-1.931489855E-1
3.672467500E1,-9.311009645E-1,-1.438181698E-1,-2.269694060E-1
3.674478400E1,-1.009653687E0,-1.662858576E-1,-2.218077183E-1
3.676489300E1,-1.115511656E0,-2.915498912E-1,-1.520610005E-1
3.678500300E1,-1.225688219E0,-4.228871763E-1,-1.830779016E-2
3.680511200E1,-1.305264354E0,-1.548052281E-1,2.324544080E-2
3.682522200E1,-1.347505808E0,2.224196494E-1,-4.629734531E-2
3.684533100E1,-1.424918056E0,5.125544071E-1,-1.922993660E-1
3.686544100E1,-1.486597180E0,5.054475069E-1,-3.010881543E-1
3.688555000E1,-1.535344720E0,3.087235689E-1,-3.752754927E-1
3.690566000E1,-1.567837119E0,3.314522654E-2,-4.372103214E-1
3.692576900E1,-1.401763320E0,-4.287610650E-1,-3.325145245E-1
3.694587900E1,-1.549538374E0,-7.650288939E-1,1.735938787E-1
3.696598800E1,-1.808637261E0,-1.058347821E0,6.898774505E-1
3.698609800E1,-1.716375947E0,-3.804571629E-1,5.177870989E-1
3.700620700E1,-1.607837319E0,8.798725605E-1,3.181097284E-2
3.702631700E1,-1.816347718E0,9.023177028E-1,-3.728980720E-1
3.704642600E1,-2.145312309E0,2.382421494E-1,-6.507394314E-1
3.706653600E1,-2.314475775E0,-5.814595819E-1,-6.122713685E-1
3.708664500E1,-2.328703642E0,-1.026697516E0,-3.665307760E-1
3.710675500E1,-2.297932863E0,-8.187000155E-1,-2.078507543E-1
3.712686400E1,-2.333744526E0,-3.671403229E-1,-2.459926754E-1
3.714697400E1,-2.467439651E0,-1.042737514E-1,-3.438056409E-1
3.716708300E1,-2.555357456E0,-1.500983536E-1,-4.093053937E-1
3.718719200E1,-2.584566593E0,-3.041822612E-1,-4.107111990E-1
3.720730200E1,-2.577356100E0,-3.606839776E-1,-3.367999494E-1
3.722741100E1,-2.552381516E0,-3.292674422E-1,-2.354275286E-1
3.724752100E1,-2.500761747E0,-2.791005671E-1,-1.526505202E-1
3.726763000E1,-2.432500362E0,-2.203577459E-1,-9.782466292E-2
3.728774000E1,-2.347587109E0,-1.886957437E-1,-7.014285028E-2
3.730784900E1,-2.268870115E0,-2.059056312E-1,-6.266126782E-2
3.732795900E1,-2.196912050E0,-1.764964610E-1,-4.955298826E-2
3.734806800E1,-2.091969252E0,-1.193097681E-1,-2.075725421E-2
3.736817800E1,-1.966060400E0,-1.163432971E-1,2.221329138E-2
3.738828700E1,-1.826510310E0,-1.274268478E-1,6.809689105E-2
3.740839700E1,-1.678834319E0,-1.061304584E-1,1.060529947E-1
3.742850600E1,-1.514805198E0,-2.405223250E-2,1.343223155E-1
3.744861562E1,-1.352316380E0,1.130568460E-1,1.485535800E-1
3.746872462E1,-1.186033130E0,2.478849292E-1,1.363413036E-1
3.748883463E1,-1.045627594E0,3.066391647E-1,1.036483869E-1
3.750894362E1,-9.526138902E-1,3.579141796E-1,5.088715255E-2
3.752905362E1,-9.109547138E-1,4.220731556E-1,-2.062198147E-2
3.754916263E1,-8.749982715E-1,4.657045901E-1,-1.170827895E-1
3.756927262E1,-7.998062968E-1,2.529647052E-1,-1.802780479E-1
3.758938163E1,-8.497762680E-1,-2.152644098E-1,-1.984554976E-1
3.760949163E1,-1.228186131E0,-2.318781763E-1,-2.434690744E-1
3.762960062E1,-1.634006023E0,4.204587936E-1,-2.117180228E-1
3.764971063E1,-1.716415405E0,1.056713820E0,-1.763644665E-1
3.766981962E1,-1.595706463E0,1.099998713E0,-1.346059740E-1
3.768992962E1,-1.457404375E0,8.053363562E-1,-9.350130707E-2
3.771003863E1,-1.403063297E0,3.397976160E-1,2.229035832E-2
3.773014762E1,-1.437253714E0,9.341816604E-2,1.444182247E-1
3.775025762E1,-1.577902794E0,3.865663707E-2,1.956963092E-1
3.777036663E1,-1.786445498E0,2.753065228E-1,1.197226644E-1
3.779047662E1,-2.022851706E0,6.036643982E-1,-1.099211443E-2
3.781058562E1,-2.187172651E0,7.504590750E-1,-9.399611503E-2
3.783069563E1,-2.214959383E0,6.533957124E-1,-5.184408650E-2
3.785080462E1,-2.160785913E0,5.008478165E-1,2.656440996E-2
3.787091462E1,-2.057719469E0,3.785205483E-1,6.313428283E-2
3.789102363E1,-1.949276328E0,3.099112511E-1,2.590628900E-2
3.791113362E1,-1.883811593E0,2.723054290E-1,-6.053439528E-2
3.793124262E1,-1.848566175E0,2.727426589E-1,-1.592750400E-1
3.795135263E1,-1.819156170E0,3.007199764E-1,-2.163074017E-1
3.797146162E1,-1.762232661E0,3.524519205E-1,-2.739130557E-1
3.799157162E1,-1.702231765E0,3.186073303E-1,-2.913776934E-1
3.801168063E1,-1.615728855E0,1.717737764E-1,-2.775759101E-1
3.803179062E1,-1.485746980E0,2.712254040E-2,-2.681255341E-1
3.805189962E1,-1.369760275E0,-1.809520088E-2,-2.572364509E-1
3.807200963E1,-1.233765125E0,4.106305167E-2,-2.470651865E-1
3.809211862E1,-1.080154777E0,7.479190081E-2,-2.337379307E-1
3.811222862E1,-9.771794081E-1,4.846788570E-2,-1.952645779E-1
3.813233763E1,-9.422788024E-1,9.259594977E-2,-1.656608284E-1
3.815244762E1,-9.486673474E-1,2.414838374E-1,-1.920637786E-1
3.817255663E1,-9.906819463E-1,3.694096506E-1,-2.689783275E-1
3.819266663E1,-1.054967761E0,3.741987646E-1,-3.631363511E-1
3.821277562E1,-9.266945124E-1,2.664796412E-1,-4.009154737E-1
3.823288563E1,-7.711282969E-1,-6.638531387E-2,-3.209815919E-1
3.825299462E1,-8.781718612E-1,-3.251512647E-1,-7.359388471E-2
3.827310462E1,-9.893417358E-1,-2.231717706E-1,2.303219587E-1
3.829321363E1,-1.087158084E0,5.415439010E-1,5.962048471E-2
3.831332362E1,-1.290873051E0,9.248547554E-1,-1.076835617E-1
3.833343262E1,-1.539258122E0,4.660984278E-1,-3.015217483E-1
3.835354263E1,-1.522523880E0,-3.016765118E-1,-4.816286564E-1
3.837365162E1,-1.342934251E0,-5.593882203E-1,-4.573668242E-1
3.839376162E1,-1.084025383E0,-1.429267079E-1,-4.064075649E-1
3.841387063E1,-8.260642290E-1,2.827342451E-1,-3.992861509E-1
3.843398062E1,-5.900822878E-1,3.563313782E-1,-4.013691247E-1
3.845409025E1,-3.722424209E-1,1.316424459E-1,-4.296865165E-1
3.847420025E1,-3.093943298E-1,-1.921770722E-1,-4.551694989E-1
3.849430925E1,-4.058107436E-1,-4.129290879E-1,-3.723699450E-1
3.851441925E1,-4.874145091E-1,-5.341680050E-1,-2.593883872E-1
3.853452825E1,-5.116860867E-1,-5.107992291E-1,-1.787214279E-1
3.855463825E1,-5.463902950E-1,-4.298923314E-1,-1.202935427E-1
3.857474725E1,-6.251979470E-1,-3.057603240E-1,-4.347750172E-2
3.859485725E1,-6.750104427E-1,-1.818186045E-1,6.716668606E-3
3.861496625E1,-6.427719593E-1,-1.002902538E-1,1.078446675E-2
3.863507625E1,-5.640996695E-1,-7.601044606E-3,-8.462404832E-3
